res_id,wave,east,hate_violence_means,hate_pol_message,hate_prevent_settlement,hate_polcondemn,hate_justified,MateComp.cont,JobComp.cont,LifeSatis.cont,pop_15_44_muni_gendergap_2015,age,singdivsep,age_group,gender,state,citizenship,marital,religion,eduyrs,occupation,income,household_size,self_econ,distance_ref,settle_ref,lrscale,afd,muslim_ind,afd_ind,contact_ind,refugee_ind,list,treatment_list,outcome_list,ref_integrating,ref_citizenship,ref_reduce,ref_moredone,ref_cultgiveup,ref_economy,ref_crime,ref_terror,ref_loc_services,ref_loc_economy,ref_loc_crime,ref_loc_culture,ref_loc_islam,ref_loc_schools,ref_loc_housing,ref_loc_wayoflife,women_role
427044744,2,0,1,1,1,1,1,NA,NA,NA,1.021067190276902,61,1,60 and older,Female,Berlin,1,"Single, without partner","Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",13,Self-employed / freelancer,"1,000 to below 1,500 <80>",1,3,6-10 kilometers,500 <96> 999,3,3,0.5,0,0.3333333333333333,1,2,NA,NA,3,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2
454444843,4,0,4,3,3,3,3,3,4,6,1.021067190276902,40,0,30-39,Male,Berlin,1,"With partner, living together","No, I don't feel close to any religion",19,Self-employed / freelancer,"2,000 to below 2,500 <80>",2,4,Less than 3 kilometer,1000 and more,8,0,1,0.6666666666666666,0.5,1,NA,NA,NA,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,1
483743149,2,0,3,4,4,1,4,NA,NA,NA,1.021067190276902,68,0,60 and older,Female,Berlin,1,Married,"No, I don't feel close to any religion",13,Retired,"1,000 to below 1,500 <80>",2,7,Less than 3 kilometer,250 <96> 499,5,0,1,1,0.5,1,1,Scenario 1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
467956644,4,0,2,1,1,3,1,2,4,4,1.021067190276902,57,0,50-59,Male,Berlin,1,"With partner, living together","No, I don't feel close to any religion",19,Employee in high position,"5,000 or more <80>",2,5,Less than 3 kilometer,1000 and more,3,14,0.75,0.6666666666666666,0.5,1,NA,NA,NA,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3
407258241,2,0,2,2,2,2,2,NA,NA,NA,1.021067190276902,59,0,50-59,Female,Berlin,1,"With partner, living together",Protestant,12,Unemployed / seeking work,"500 to below 1,000 <80>",2,0 ( BOTTOM ),Less than 3 kilometer,1000 and more,5,0,0.875,1,0.5,1,2,NA,NA,3,3,4,4,3,3,4,4,3,3,3,2,3,3,3,3,3
447202644,4,0,2,1,1,1,1,1,1,2,1.021067190276902,38,0,30-39,Female,Berlin,1,Married,No answer,17,Parental leave,"2,000 to below 2,500 <80>",4,7,Less than 3 kilometer,250 <96> 499,2,0,0,0,0.6666666666666666,0,NA,NA,NA,2,1,1,1,1,2,1,1,1,2,1,1,2,3,1,3,4
404063946,4,0,2,1,1,1,4,4,4,7,1.021067190276902,50,0,40-49,Male,Berlin,1,Married,"No, I don't feel close to any religion",18,Skilled worker,"2,500 to below 3,000 <80>",2,4,Less than 3 kilometer,1000 and more,6,59,0.25,1,0.5,1,NA,NA,NA,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,2
467409148,4,0,1,2,2,2,2,1,2,7,1.021067190276902,28,1,18-29,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",12,Unskilled worker,"1,500 to below 2,000 <80>",1,6,Less than 3 kilometer,1000 and more,2,6,0.5,0.3333333333333333,0.5,0.875,NA,NA,NA,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,3,2
463275942,2,0,2,1,1,2,2,NA,NA,NA,1.021067190276902,58,1,50-59,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",16,Self-employed / freelancer,"1,000 to below 1,500 <80>",1,5,Less than 3 kilometer,250 <96> 499,5,0,0.625,0,0,0.75,2,NA,NA,3,2,3,3,3,2,4,4,3,3,3,3,3,4,4,3,2
417169840,3,0,2,1,1,1,1,NA,NA,NA,1.021067190276902,47,0,40-49,Male,Berlin,1,"With partner, living together","Christian, but not close to a particular religious community",12,Retired,"1,500 to below 2,000 <80>",2,5,Less than 3 kilometer,1000 and more,0,0,0.75,1,0.3333333333333333,0.875,NA,NA,NA,3,1,4,3,4,3,3,4,4,3,3,2,3,4,4,3,2
431343244,4,0,1,2,2,2,2,2,2,4,1.021067190276902,74,0,60 and older,Male,Berlin,1,Married,Protestant,13,Retired,"500 to below 1,000 <80>",2,3,Less than 3 kilometer,1 <96> 49,6,3,0.75,0.6666666666666666,0,0.75,NA,NA,NA,3,2,3,3,3,2,3,3,3,2,3,2,3,3,2,3,2
473387749,1,0,3,NA,NA,2,2,NA,NA,NA,1.021067190276902,49,0,40-49,Male,Berlin,1,"With partner, living together","No, I don't feel close to any religion",NA,Employee in low / medium position,"2,000 to below 2,500 <80>",2,3,Less than 3 kilometer,1000 and more,3,10,0.75,1,0.5,0.625,NA,Scenario 2,2,3,2,4,4,4,2,4,2,4,3,4,2,4,4,4,4,3
487669341,1,0,1,NA,NA,1,1,NA,NA,NA,1.021067190276902,34,0,30-39,Female,Berlin,1,"With partner, not living together","No, I don't feel close to any religion",NA,"In schooling / vocational training, student","3,000 to below 3,500 <80>",2,5,Less than 3 kilometer,50 <96> 249,5,5,0.5,0,0.5,0.625,NA,Scenario 1,1,3,3,3,1,2,2,3,3,3,3,2,3,2,3,3,2,3
463961545,4,0,1,1,1,2,1,2,2,8,1.021067190276902,51,1,50-59,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",21,Employee in low / medium position,"2,500 to below 3,000 <80>",1,7,Less than 3 kilometer,1000 and more,5,0,0.875,0,0.5,0.375,NA,NA,NA,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,3,1
403291747,2,0,1,1,1,4,1,NA,NA,NA,1.021067190276902,56,0,50-59,Male,Berlin,1,Married,"No, I don't feel close to any religion",13,Self-employed / freelancer,"2,500 to below 3,000 <80>",2,5,Less than 3 kilometer,1000 and more,5,0,0.625,0.6666666666666666,0,0.5,2,NA,NA,3,2,3,2,2,2,3,4,4,3,3,2,3,4,3,3,1
403364649,4,0,1,1,1,2,1,2,2,7,1.021067190276902,45,1,40-49,Male,Berlin,1,"Single, without partner",Protestant,20,Senior civil servant <96> highest level,"2,500 to below 3,000 <80>",1,6,3-5 kilometers,1000 and more,4,0,0.75,0,0.3333333333333333,0.75,NA,NA,NA,3,3,3,3,2,3,2,4,3,3,3,3,3,3,3,3,1
414814747,2,0,1,1,1,1,1,NA,NA,NA,1.021067190276902,74,0,60 and older,Male,Berlin,1,Married,Protestant,15,Employee in high position,"4,000 to below 4,500 <80>",3,7,3-5 kilometers,There are no refugees in my town,3,2,0.625,0.3333333333333333,0,0.25,2,NA,NA,2,2,3,2,3,2,2,2,3,2,2,2,3,3,2,3,4
437046245,2,0,1,1,1,2,1,NA,NA,NA,1.021067190276902,42,1,40-49,Male,Berlin,1,"Single, without partner",No answer,17,Employee in high position,"4,500 to below 5,000 <80>",1,7,Less than 3 kilometer,1000 and more,5,0,0.875,0.6666666666666666,0.3333333333333333,1,2,NA,NA,3,3,4,3,4,4,3,4,4,4,4,2,4,4,2,4,3
491497649,3,0,2,2,2,2,2,NA,NA,NA,1.021067190276902,56,1,50-59,Female,Berlin,1,Divorced / separated,Protestant Free Church,12,Skilled worker,No answer,1,3,11-20 kilometers,1000 and more,7,40,0.75,0.3333333333333333,0.16666666666666666,0.875,NA,NA,NA,3,4,3,3,3,3,3,2,4,3,3,3,3,3,4,3,1
443537842,3,0,1,1,1,1,1,NA,NA,NA,1.021067190276902,69,0,60 and older,Female,Berlin,1,Married,"No, I don't feel close to any religion",17,Retired,"2,500 to below 3,000 <80>",2,4,3-5 kilometers,1000 and more,1,0,0.125,0,0.16666666666666666,0,NA,NA,NA,2,1,1,1,2,1,2,2,2,1,2,1,2,4,3,3,1
437840348,1,0,2,NA,NA,2,1,NA,NA,NA,1.021067190276902,34,1,30-39,Male,Berlin,1,"Single, without partner",Eastern Orthodox,NA,Unemployed / seeking work,below 500 <80>,1,1,3-5 kilometers,1000 and more,2,0,0.25,0,0.16666666666666666,0.125,NA,Scenario 2,0,2,2,3,2,2,2,2,2,3,3,2,3,2,3,3,2,4
474150448,1,0,1,NA,NA,1,1,NA,NA,NA,1.021067190276902,30,0,30-39,Male,Berlin,1,"With partner, not living together","No, I don't feel close to any religion",NA,"In schooling / vocational training, student",No answer,3,6,6-10 kilometers,1000 and more,1,0,0.125,0,0.16666666666666666,0.125,NA,Scenario 1,2,2,1,4,1,1,2,1,1,3,2,1,2,3,3,2,3,1
447225448,1,0,2,NA,NA,2,1,NA,NA,NA,1.021067190276902,52,0,50-59,Male,Berlin,1,Married,Protestant,NA,Senior civil servant <96> highest level,"4,000 to below 4,500 <80>",3,5,Less than 3 kilometer,1000 and more,5,19,0.625,1,0.5,1,NA,Scenario 1,2,3,3,4,3,3,3,3,3,3,4,2,2,3,4,4,3,3
454784246,1,0,1,NA,NA,1,1,NA,NA,NA,1.021067190276902,59,1,50-59,Male,Berlin,1,Divorced / separated,Protestant Free Church,NA,Retired,"500 to below 1,000 <80>",2,2,3-5 kilometers,1000 and more,2,0,0.125,0,0.3333333333333333,0.5,NA,Scenario 1,2,3,4,3,1,3,2,2,2,3,1,3,2,3,3,4,3,1
417696246,1,0,3,NA,NA,2,2,NA,NA,NA,1.021067190276902,52,1,50-59,Female,Berlin,1,"Single, without partner","Christian, but not close to a particular religious community",NA,Permanently sick or disabled,"500 to below 1,000 <80>",1,2,6-10 kilometers,1 <96> 49,6,20,0.875,1,0.5,1,NA,Scenario 1,2,3,4,4,4,3,3,3,4,4,4,4,3,4,4,4,3,1
471844641,1,0,1,NA,NA,2,1,NA,NA,NA,1.021067190276902,53,1,50-59,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",NA,Retired,"500 to below 1,000 <80>",1,1,Don't know,250 <96> 499,5,0,0.625,0,0,0.75,NA,Scenario 2,2,3,2,4,4,3,2,3,4,3,3,3,2,2,3,4,3,2
484650244,4,0,2,1,1,1,1,2,2,8,1.021067190276902,48,0,40-49,Male,Berlin,1,Married,"No, I don't feel close to any religion",10,"In schooling / vocational training, student","2,500 to below 3,000 <80>",4,6,Don't know,There are no refugees in my town,5,2,0.75,0.6666666666666666,0.16666666666666666,0.875,NA,NA,NA,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2
437362644,1,0,2,NA,NA,2,2,NA,NA,NA,1.021067190276902,47,0,40-49,Male,Berlin,1,Married,Protestant,NA,Skilled worker,"2,000 to below 2,500 <80>",2,6,Don't know,250 <96> 499,5,0,0.625,0,0.3333333333333333,0.875,NA,Scenario 2,2,3,3,3,3,3,2,3,3,3,3,3,2,3,4,3,3,3
497220142,1,0,2,NA,NA,2,2,NA,NA,NA,1.021067190276902,36,0,30-39,Female,Berlin,1,"With partner, living together","No, I don't feel close to any religion",NA,Employee in low / medium position,"2,500 to below 3,000 <80>",2,4,Less than 3 kilometer,500 <96> 999,8,60,0.875,1,0.16666666666666666,1,NA,Scenario 2,2,4,3,4,4,3,3,3,4,4,3,4,3,4,4,4,3,2
427044744,3,0,1,1,1,1,1,NA,NA,NA,1.021067190276902,61,1,60 and older,Female,Berlin,1,"Single, without partner",Protestant,14,Self-employed / freelancer,"1,000 to below 1,500 <80>",1,4,3-5 kilometers,250 <96> 499,3,0,0.5,0,0.3333333333333333,0.625,NA,NA,NA,3,3,3,3,3,2,2,2,3,2,2,2,3,3,3,3,2
487905143,1,0,1,NA,NA,1,1,NA,NA,NA,1.021067190276902,38,0,30-39,Female,Berlin,1,Married,"No, I don't feel close to any religion",NA,Employee in low / medium position,"2,000 to below 2,500 <80>",4,5,6-10 kilometers,250 <96> 499,7,100,1,1,0.3333333333333333,0.875,NA,Scenario 2,3,4,4,4,4,1,4,4,4,4,4,4,1,4,4,4,4,4
471881544,4,0,1,1,1,1,1,1,1,8,1.021067190276902,29,1,18-29,Female,Berlin,1,"Single, without partner","No, I don't feel close to any religion",18,Employee in low / medium position,"3,000 to below 3,500 <80>",2,7,Less than 3 kilometer,1000 and more,1,0,0.25,0,0.6666666666666666,0.125,NA,NA,NA,2,3,1,1,2,2,1,2,2,2,1,1,2,3,3,3,1
413115046,3,0,1,3,3,2,3,NA,NA,NA,1.021067190276902,37,1,30-39,Male,Berlin,1,"Single, without partner",Other non-Christian religion,15,Employee in low / medium position,"2,000 to below 2,500 <80>",1,5,Less than 3 kilometer,1000 and more,0,0,0.625,0,0,0.625,NA,NA,NA,2,2,4,3,3,2,3,3,3,2,3,1,3,3,3,3,3
473687443,1,0,1,NA,NA,2,1,NA,NA,NA,1.021067190276902,38,0,30-39,Male,Berlin,1,Married,No answer,NA,Employee in low / medium position,"2,500 to below 3,000 <80>",4,6,6-10 kilometers,1000 and more,4,0,0,0.3333333333333333,0.5,0.5,NA,Scenario 1,2,2,2,3,2,2,3,3,3,3,3,3,2,3,3,3,2,3
454784246,3,0,1,1,1,1,1,NA,NA,NA,1.021067190276902,60,1,50-59,Male,Berlin,1,Divorced / separated,Protestant Free Church,12,Retired,"1,000 to below 1,500 <80>",3,3,21-50 kilometers,1000 and more,2,0,0.25,0,0.3333333333333333,0.25,NA,NA,NA,2,2,2,2,3,2,2,4,2,3,2,2,2,3,4,2,1
447578342,3,0,1,1,1,1,1,NA,NA,NA,1.021067190276902,26,0,18-29,Male,Berlin,1,Married,Muslim,13,Skilled worker,"1,500 to below 2,000 <80>",3,6,3-5 kilometers,250 <96> 499,2,0,0,0,0.5,0.75,NA,NA,NA,2,3,3,3,3,1,3,3,3,2,3,3,3,3,3,2,4
404063946,1,0,1,NA,NA,1,1,NA,NA,NA,1.021067190276902,49,0,40-49,Male,Berlin,1,Married,"No, I don't feel close to any religion",NA,Unskilled worker,"2,500 to below 3,000 <80>",2,5,Less than 3 kilometer,1000 and more,5,2,0.25,0.6666666666666666,0.5,0.875,NA,Scenario 2,2,3,2,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3
473458945,2,0,NA,1,1,1,1,NA,NA,NA,1.021067190276902,45,1,40-49,Female,Berlin,1,"Single, without partner",Other Protestant,23,Self-employed / freelancer,No answer,1,5,Less than 3 kilometer,1000 and more,1,0,0.125,0,0.5,0.125,1,Scenario 2,2,2,1,1,1,3,2,2,2,1,2,1,1,1,4,4,1,1
473787244,4,0,1,1,1,2,1,1,1,7,1.021067190276902,41,0,40-49,Female,Berlin,1,Widowed,"No, I don't feel close to any religion",20,Self-employed / freelancer,"5,000 or more <80>",1,7,3-5 kilometers,1000 and more,7,0,1,0.6666666666666666,0,0.875,NA,NA,NA,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
477485844,1,0,1,NA,NA,1,1,NA,NA,NA,1.021067190276902,45,0,40-49,Male,Berlin,1,"With partner, living together","No, I don't feel close to any religion",NA,Self-employed / freelancer,"1,500 to below 2,000 <80>",2,4,6-10 kilometers,1000 and more,1,0,0.75,0.3333333333333333,0.16666666666666666,0.75,NA,Scenario 2,2,3,4,4,2,3,3,2,3,3,4,3,3,3,2,2,2,2
473855846,2,0,2,2,2,2,2,NA,NA,NA,1.021067190276902,20,1,18-29,Female,Berlin,1,"Single, without partner",No answer,12,"In schooling / vocational training, student",No answer,4,3,Don't know,50 <96> 249,5,0,0.625,0.3333333333333333,0.3333333333333333,0.875,2,NA,NA,3,3,4,4,2,3,3,4,3,3,3,3,3,2,3,4,2
413208244,4,0,3,3,2,3,2,2,3,5,1.021067190276902,66,1,60 and older,Female,Berlin,1,Divorced / separated,Protestant,9,Retired,"1,500 to below 2,000 <80>",1,5,Less than 3 kilometer,250 <96> 499,5,41,1,1,0,0.625,NA,NA,NA,2,2,4,3,3,3,3,2,3,3,3,3,3,3,2,3,2
477546141,3,0,3,4,4,2,4,NA,NA,NA,1.021067190276902,57,1,50-59,Male,Berlin,1,Divorced / separated,"No, I don't feel close to any religion",12,Retired,below 500 <80>,1,0 ( BOTTOM ),Less than 3 kilometer,1000 and more,8,0,0.875,1,0.6666666666666666,0.875,NA,NA,NA,4,2,4,4,4,3,4,4,4,1,4,1,4,4,4,4,4
421364346,1,0,1,NA,NA,1,1,NA,NA,NA,1.021067190276902,59,1,50-59,Female,Berlin,1,Divorced / separated,"No, I don't feel close to any religion",NA,Employee in low / medium position,"2,000 to below 2,500 <80>",2,5,3-5 kilometers,500 <96> 999,2,0,0.25,0,1,0,NA,Scenario 1,2,2,1,2,1,2,1,2,2,1,2,1,1,2,3,2,1,3
407179643,1,0,3,NA,NA,2,2,NA,NA,NA,1.021067190276902,46,1,40-49,Female,Berlin,1,"Single, without partner","No, I don't feel close to any religion",NA,Self-employed / freelancer,"3,000 to below 3,500 <80>",4,6,3-5 kilometers,1000 and more,1,0,0.25,0.3333333333333333,0.6666666666666666,0.5,NA,Scenario 1,2,3,2,3,3,1,2,3,2,3,2,2,2,2,3,3,3,1
403232344,2,0,NA,1,1,3,1,NA,NA,NA,1.021067190276902,55,0,50-59,Male,Berlin,1,Married,Protestant,14,Senior civil servant <96> highest level,"3,500 to below 4,000 <80>",2,6,11-20 kilometers,1000 and more,7,76,0.875,1,0.3333333333333333,0.875,1,Scenario 2,2,4,2,4,4,4,3,4,4,4,2,3,4,4,4,4,4,3
457565945,1,0,2,NA,NA,1,1,NA,NA,NA,1.021067190276902,37,0,30-39,Male,Berlin,0,Married,"No, I don't feel close to any religion",NA,Employee in low / medium position,"3,000 to below 3,500 <80>",5,6,Less than 3 kilometer,250 <96> 499,1,0,0.5,0,0.8333333333333334,0.375,NA,Scenario 1,1,3,2,3,2,3,2,2,2,3,2,2,2,3,3,2,2,2
433387245,3,0,1,1,1,1,1,NA,NA,NA,1.021067190276902,55,0,50-59,Male,Berlin,1,Married,Protestant,20,Employee in low / medium position,"2,000 to below 2,500 <80>",2,7,Less than 3 kilometer,500 <96> 999,5,0,0.125,0,0.3333333333333333,0,NA,NA,NA,2,2,2,2,2,2,2,1,3,2,2,2,1,3,3,2,2
463787846,1,0,3,NA,NA,1,3,NA,NA,NA,1.021067190276902,51,1,50-59,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",NA,Employee in low / medium position,"1,000 to below 1,500 <80>",1,5,Less than 3 kilometer,1000 and more,5,99,1,1,0.3333333333333333,1,NA,Scenario 1,2,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,2,1
437158744,3,0,1,1,1,1,1,NA,NA,NA,1.021067190276902,44,0,40-49,Male,Berlin,1,Married,Muslim,12,Skilled worker,"1,500 to below 2,000 <80>",4,5,21-50 kilometers,250 <96> 499,0,0,0.375,0,1,0.625,NA,NA,NA,4,3,4,4,1,2,2,4,3,2,3,2,3,3,3,3,3
433077744,4,0,1,1,1,1,1,1,1,8,1.021067190276902,55,0,50-59,Female,Berlin,1,Married,"No, I don't feel close to any religion",20,Employee in high position,"5,000 or more <80>",3,5,3-5 kilometers,1000 and more,3,0,0.25,0,0.3333333333333333,0.25,NA,NA,NA,3,1,2,1,2,1,2,4,4,1,2,1,3,4,4,3,1
447801940,2,0,2,1,1,1,1,NA,NA,NA,1.021067190276902,38,1,30-39,Male,Berlin,1,"Single, without partner",No answer,24,Other,"500 to below 1,000 <80>",1,4,Don't know,1 <96> 49,3,0,0.125,0,0.16666666666666666,0.125,2,NA,NA,2,1,3,2,2,2,2,2,3,2,2,2,2,3,2,2,4
463742140,1,0,1,NA,NA,2,1,NA,NA,NA,1.021067190276902,54,1,50-59,Male,Berlin,1,"Single, without partner",Protestant,NA,Employee in high position,"1,500 to below 2,000 <80>",1,6,Less than 3 kilometer,1000 and more,3,0,0.5,0,0.3333333333333333,0.25,NA,Scenario 2,2,3,2,2,2,2,2,2,3,4,2,2,2,2,4,3,2,1
483058242,4,0,3,3,3,3,3,1,4,10,1.021067190276902,50,1,40-49,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",12,Skilled worker,"2,500 to below 3,000 <80>",1,7,Don't know,1000 and more,7,80,0.875,1,0.3333333333333333,1,NA,NA,NA,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
431651046,3,0,2,2,1,1,2,NA,NA,NA,1.021067190276902,33,0,30-39,Female,Berlin,1,"With partner, living together","No, I don't feel close to any religion",10,Employee in low / medium position,"1,500 to below 2,000 <80>",1,5,Less than 3 kilometer,250 <96> 499,4,62,1,1,0.3333333333333333,0.75,NA,NA,NA,2,1,4,4,4,3,4,4,2,3,2,3,2,2,4,2,2
413487241,3,0,1,1,1,1,1,NA,NA,NA,1.021067190276902,38,0,30-39,Male,Berlin,1,Married,"No, I don't feel close to any religion",15,Employee in low / medium position,"1,500 to below 2,000 <80>",5,6,Less than 3 kilometer,1000 and more,2,0,0.25,0,0,0.25,NA,NA,NA,3,3,1,2,2,2,2,1,2,2,1,1,1,3,3,2,2
427719043,2,0,NA,1,1,1,1,NA,NA,NA,1.021067190276902,35,1,30-39,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",13,Permanently sick or disabled,"1,000 to below 1,500 <80>",1,3,Less than 3 kilometer,500 <96> 999,2,0,0.125,0,0.3333333333333333,0.375,1,Scenario 2,2,2,1,3,1,3,2,2,3,2,2,2,1,4,4,2,3,1
443894647,1,0,2,NA,NA,4,4,NA,NA,NA,1.021067190276902,49,0,40-49,Male,Berlin,1,Married,Protestant,NA,Employee in high position,"3,500 to below 4,000 <80>",2,7,Less than 3 kilometer,1000 and more,2,71,0.625,0.6666666666666666,0.6666666666666666,0.875,NA,Scenario 1,3,4,1,3,4,4,4,4,4,4,4,4,2,4,4,4,4,4
437918644,3,0,2,1,1,1,1,NA,NA,NA,1.021067190276902,52,0,50-59,Male,Berlin,1,Married,Protestant,12,Retired,No answer,3,5,Less than 3 kilometer,1000 and more,6,0,0.875,0.3333333333333333,0.16666666666666666,0.75,NA,NA,NA,3,2,4,3,3,2,3,4,4,2,3,2,3,3,3,3,1
447578342,1,0,1,NA,NA,1,1,NA,NA,NA,1.021067190276902,25,0,18-29,Male,Berlin,1,Married,Muslim,NA,Employee in low / medium position,"1,500 to below 2,000 <80>",2,5,3-5 kilometers,500 <96> 999,2,0,0,0,0.5,0.5,NA,Scenario 2,2,2,3,3,2,3,2,2,3,3,2,2,2,2,3,3,2,2
474150448,4,0,1,1,1,1,1,1,1,8,1.021067190276902,31,0,30-39,Male,Berlin,1,"With partner, living together","No, I don't feel close to any religion",23,"In schooling / vocational training, student","1,500 to below 2,000 <80>",2,7,Less than 3 kilometer,1000 and more,1,0,0.125,0,0.16666666666666666,0.125,NA,NA,NA,3,2,1,1,2,2,1,1,3,2,1,2,3,4,3,3,1
483187646,2,0,NA,1,1,3,1,NA,NA,NA,1.021067190276902,42,1,40-49,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",25,Employee in high position,"1,500 to below 2,000 <80>",2,4,Less than 3 kilometer,1000 and more,5,19,0.875,1,0.3333333333333333,1,1,Scenario 2,2,3,4,4,4,3,4,4,4,4,4,4,2,4,4,4,2,2
473894045,2,0,1,1,1,1,1,NA,NA,NA,1.021067190276902,52,0,50-59,Male,Berlin,1,Married,"No, I don't feel close to any religion",18,Self-employed / freelancer,"4,000 to below 4,500 <80>",3,6,3-5 kilometers,1000 and more,4,5,0.875,0.6666666666666666,0.16666666666666666,0.875,2,NA,NA,4,2,4,3,3,3,3,4,3,3,3,3,3,4,2,3,2
437381946,2,0,3,3,2,2,3,NA,NA,NA,1.021067190276902,62,0,60 and older,Male,Berlin,1,Married,"No, I don't feel close to any religion",13,Skilled worker,"2,000 to below 2,500 <80>",3,4,Less than 3 kilometer,250 <96> 499,8,90,0.875,1,0.5,0.875,2,NA,NA,3,3,4,4,2,3,4,4,4,3,4,3,4,4,4,3,2
457315642,3,0,2,2,2,2,3,NA,NA,NA,1.021067190276902,59,0,50-59,Male,Berlin,1,Married,"No, I don't feel close to any religion",12,Retired,"3,500 to below 4,000 <80>",2,4,Less than 3 kilometer,500 <96> 999,5,0,0.75,0,0,1,NA,NA,NA,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,2
417425843,3,0,1,1,1,1,1,NA,NA,NA,1.021067190276902,64,1,60 and older,Male,Berlin,1,Divorced / separated,"No, I don't feel close to any religion",17,Other,"1,000 to below 1,500 <80>",1,4,3-5 kilometers,1000 and more,5,0,0.5,0,1,0.125,NA,NA,NA,2,1,1,1,1,2,3,1,4,1,2,1,2,4,1,4,1
477838242,1,0,1,NA,NA,1,1,NA,NA,NA,1.021067190276902,58,1,50-59,Male,Berlin,1,"Single, without partner",Protestant,NA,Skilled worker,"1,000 to below 1,500 <80>",1,6,21-50 kilometers,50 <96> 249,4,0,0.125,0,0,0.125,NA,Scenario 1,2,2,1,2,1,3,1,1,1,1,1,1,1,1,4,4,2,1
487879240,3,0,1,1,1,2,1,NA,NA,NA,1.021067190276902,23,1,18-29,Female,Berlin,1,"Single, without partner",Protestant,16,"In schooling / vocational training, student",below 500 <80>,2,3,3-5 kilometers,1000 and more,4,0,0.25,0,0,0.625,NA,NA,NA,3,4,3,2,2,2,3,3,3,3,3,2,3,3,3,3,1
434644540,2,0,2,1,1,2,1,NA,NA,NA,1.021067190276902,61,1,60 and older,Female,Berlin,1,Divorced / separated,"No, I don't feel close to any religion",13,Unskilled worker,"1,000 to below 1,500 <80>",1,3,Don't know,1000 and more,2,0,0.125,0,0,0,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2
443017740,3,0,4,4,4,4,4,NA,NA,NA,1.021067190276902,60,0,50-59,Male,Berlin,1,"With partner, living together",Roman Catholic,12,Skilled worker,"2,500 to below 3,000 <80>",2,5,6-10 kilometers,1000 and more,8,90,0.75,1,0,1,NA,NA,NA,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3
484384049,2,0,1,1,1,1,1,NA,NA,NA,1.021067190276902,34,0,30-39,Male,Berlin,1,"With partner, not living together","No, I don't feel close to any religion",13,Employee in low / medium position,"1,000 to below 1,500 <80>",1,5,11-20 kilometers,1000 and more,5,0,0.5,0,0,0.375,1,Scenario 1,2,3,2,3,2,3,2,2,2,3,3,2,2,3,4,4,1,2
414114343,1,0,3,NA,NA,3,3,NA,NA,NA,1.021067190276902,55,1,50-59,Male,Berlin,1,Divorced / separated,"No, I don't feel close to any religion",NA,Retired,No answer,1,3,3-5 kilometers,250 <96> 499,7,90,0.875,1,0.3333333333333333,1,NA,Scenario 1,2,3,3,4,4,3,3,4,4,4,3,4,3,4,3,4,3,1
427222442,3,0,1,1,1,4,1,NA,NA,NA,1.021067190276902,54,1,50-59,Female,Berlin,1,Divorced / separated,Other non-Christian religion,13,Unemployed / seeking work,"500 to below 1,000 <80>",1,1,Don't know,250 <96> 499,5,0,0.375,0.3333333333333333,0.5,0.125,NA,NA,NA,2,2,2,3,2,2,2,2,3,2,3,2,2,3,4,3,2
473743449,1,0,1,NA,NA,1,1,NA,NA,NA,1.021067190276902,56,1,50-59,Female,Berlin,1,Divorced / separated,"Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",NA,Employee in low / medium position,"1,000 to below 1,500 <80>",1,2,Less than 3 kilometer,1000 and more,0,0,0.125,0.3333333333333333,0.3333333333333333,0,NA,Scenario 2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,4,1,4,1
424837244,1,0,1,NA,NA,1,1,NA,NA,NA,1.021067190276902,44,0,40-49,Male,Berlin,1,Married,Roman Catholic,NA,Employee in high position,"5,000 or more <80>",2,6,3-5 kilometers,1000 and more,4,1,1,0,0.6666666666666666,0.75,NA,Scenario 1,2,4,2,3,3,3,3,2,4,4,2,2,3,3,4,4,4,3
